order,post_id,post_url,list_title,product_name,product_code,folder_name,html_file,text_file,image_count_found,image_count_saved,parse_status,download_status,overall_status,error_message,discovered_at,collected_at,processed_at
1,113800568,https://pf.kakao.com/_XIexbj/113800568,어드밴쳐 긴챙 등산모,어드밴쳐 긴챙 등산모,6B524,,raw-data/113800568/page.html,,10,0,pending,pending,html_saved,,2026-08-09T16:21:06.9817479+09:00,2026-08-09T07:41:53.334Z,
55,112836995,https://pf.kakao.com/_XIexbj/112836995,라피아 썬캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
56,112836739,https://pf.kakao.com/_XIexbj/112836739,셔링 라인 와이어캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
57,112832053,https://pf.kakao.com/_XIexbj/112832053,에센셜 라피아 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
58,112831693,https://pf.kakao.com/_XIexbj/112831693,페브릭 위빙 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
59,112796161,https://pf.kakao.com/_XIexbj/112796161,마셔링 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
60,112796029,https://pf.kakao.com/_XIexbj/112796029,챙배색 보닛햇,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
61,112795405,https://pf.kakao.com/_XIexbj/112795405,린넨 튤립 뒤리본 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
62,112795221,https://pf.kakao.com/_XIexbj/112795221,테잎 뒤리본 절개벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
63,112779571,https://pf.kakao.com/_XIexbj/112779571,단색 캡 헌팅,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
64,112779481,https://pf.kakao.com/_XIexbj/112779481,체크 캡 헌팅,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
65,112779336,https://pf.kakao.com/_XIexbj/112779336,망사 댄디 헌팅캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
66,112772559,https://pf.kakao.com/_XIexbj/112772559,인견 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
67,112754381,https://pf.kakao.com/_XIexbj/112754381,지그재그 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
68,112743437,https://pf.kakao.com/_XIexbj/112743437,양면 프린팅 접이비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
69,112743326,https://pf.kakao.com/_XIexbj/112743326,주름챙 턱끈 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
70,112743181,https://pf.kakao.com/_XIexbj/112743181,뒤 망사 더블라인 볼캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
71,112726431,https://pf.kakao.com/_XIexbj/112726431,손뜨개 레인보우 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
72,112722793,https://pf.kakao.com/_XIexbj/112722793,오단꽃 니트 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
73,112709079,https://pf.kakao.com/_XIexbj/112709079,시어서커 엠보 왕리본 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
74,112645033,https://pf.kakao.com/_XIexbj/112645033,심플격자 손뜨개 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
75,112645014,https://pf.kakao.com/_XIexbj/112645014,사각꽃 손뜨개 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
76,112645000,https://pf.kakao.com/_XIexbj/112645000,위스트라이프 손뜨개 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
77,112644987,https://pf.kakao.com/_XIexbj/112644987,체크 썬캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
78,112644980,https://pf.kakao.com/_XIexbj/112644980,리프 썬캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
79,112635812,https://pf.kakao.com/_XIexbj/112635812,심플 스트링 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
80,112612481,https://pf.kakao.com/_XIexbj/112612481,체크패턴 손뜨개 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:27:34.4771338+09:00,,
81,112611583,https://pf.kakao.com/_XIexbj/112611583,스트라이프 니트 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:29:41.7953475+09:00,,
82,112603732,https://pf.kakao.com/_XIexbj/112603732,접이지사 벙거지,접이지사 벙거지,6B501,,,,0,0,pending,pending,discovered,,2026-08-09T16:29:41.7953475+09:00,,
